1780685378.579753 server started (67287): version 3.6b, socket /private/tmp/tmux-501/default, protocol 8
1780685378.579765 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780685378.579771 using libevent 2.1.12-stable select
1780685378.579775 using utf8proc 2.11.3
1780685378.579777 using ncurses 6.6 20251230
1780685378.602157 cmd_parse_build_commands 0:3 0:2 0:0: send
1780685378.602159 cmd_parse_build_commands 0:3 0:2 0:1: -X
1780685378.602160 cmd_parse_build_commands 0:3 0:2 0:2: jump-forward
1780685378.602162 cmd_parse_build_commands 0:3 0:2 0:3: --
1780685378.602163 cmd_parse_build_commands 0:3 0:2 0:4: %%
1780685378.602165 cmd_parse_build_commands 0:0: command-prompt
1780685378.602167 cmd_parse_build_commands 0:1: -1p(jump forward)
1780685378.602168 cmd_parse_build_commands 0:2 0:0: send
1780685378.602170 cmd_parse_build_commands 0:2 0:1: -X
1780685378.602171 cmd_parse_build_commands 0:2 0:2: jump-forward
1780685378.602173 cmd_parse_build_commands 0:2 0:3: --
1780685378.602174 cmd_parse_build_commands 0:2 0:4: %%
1780685378.602176 cmd_parse_build_commands 0:0: send
1780685378.602177 cmd_parse_build_commands 0:1: -X
1780685378.602179 cmd_parse_build_commands 0:2: jump-forward
1780685378.602180 cmd_parse_build_commands 0:3: --
1780685378.602182 cmd_parse_build_commands 0:4: %%
1780685378.602184 args_parse_flags: next -X
1780685378.602186 args_parse_flags: -X
1780685378.602187 args_parse_flags: next jump-forward
1780685378.602188 args_parse: flags end at 2 of 5
1780685378.602190 args_parse: 2 = jump-forward (type STRING)
1780685378.602191 args_parse: 3 = -- (type STRING)
1780685378.602193 args_parse: 4 = %% (type STRING)
1780685378.602196 cmd_parse_build_commands: send-keys -X jump-forward -- "%%"
1780685378.602198 args_parse_flags: next -1p(jump forward)
1780685378.602199 args_parse_flags: -1
1780685378.602201 args_parse_flag_argument: -p = (jump forward)
1780685378.602202 args_parse: flags end at 2 of 3
1780685378.602205 args_parse: 2 = send-keys -X jump-forward -- "%%" (type COMMANDS)
1780685378.602209 cmd_parse_build_commands: command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" }
1780685378.602211 args_parse_flags: next -Tcopy-mode-vi
1780685378.602212 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602214 args_parse_flags: next f
1780685378.602215 args_parse: flags end at 2 of 4
1780685378.602217 args_parse: 2 = f (type STRING)
1780685378.602221 args_parse: 3 = command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" } (type COMMANDS)
1780685378.602226 cmd_parse_build_commands: bind-key -T copy-mode-vi f { command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" } }
1780685378.602228 cmdq_get_command: [bind-key/0xb830ce700] group 2464
1780685378.602230 cmdq_append <global>: [bind-key/0xb830ce700]
1780685378.602231 yylex_token: end at WS
1780685378.602233 yylex_token: bind
1780685378.602234 yylex_token: end at WS
1780685378.602236 yylex_token: -Tcopy-mode-vi
1780685378.602237 yylex_token: end at WS
1780685378.602239 yylex_token: g
1780685378.602240 yylex_token: end at WS
1780685378.602242 yylex_token: send
1780685378.602243 yylex_token: end at WS
1780685378.602244 yylex_token: -X
1780685378.602246 yylex_token: end at WS
1780685378.602248 yylex_token: history-top
1780685378.602249 cmd_parse_build_commands 0:0: bind
1780685378.602251 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602252 cmd_parse_build_commands 0:2: g
1780685378.602254 cmd_parse_build_commands 0:3 0:0: send
1780685378.602255 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602257 cmd_parse_build_commands 0:3 0:2: history-top
1780685378.602259 cmd_parse_build_commands 0:0: send
1780685378.602260 cmd_parse_build_commands 0:1: -X
1780685378.602261 cmd_parse_build_commands 0:2: history-top
1780685378.602265 args_parse_flags: next -X
1780685378.602266 args_parse_flags: -X
1780685378.602268 args_parse_flags: next history-top
1780685378.602269 args_parse: flags end at 2 of 3
1780685378.602271 args_parse: 2 = history-top (type STRING)
1780685378.602273 cmd_parse_build_commands: send-keys -X history-top
1780685378.602275 args_parse_flags: next -Tcopy-mode-vi
1780685378.602276 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602278 args_parse_flags: next g
1780685378.602279 args_parse: flags end at 2 of 4
1780685378.602280 args_parse: 2 = g (type STRING)
1780685378.602283 args_parse: 3 = send-keys -X history-top (type COMMANDS)
1780685378.602286 cmd_parse_build_commands: bind-key -T copy-mode-vi g { send-keys -X history-top }
1780685378.602288 cmdq_get_command: [bind-key/0xb830ce800] group 2476
1780685378.602290 cmdq_append <global>: [bind-key/0xb830ce800]
1780685378.602291 yylex_token: end at WS
1780685378.602293 yylex_token: bind
1780685378.602294 yylex_token: end at WS
1780685378.602296 yylex_token: -Tcopy-mode-vi
1780685378.602297 yylex_token: end at WS
1780685378.602299 yylex_token: h
1780685378.602300 yylex_token: end at WS
1780685378.602302 yylex_token: send
1780685378.602303 yylex_token: end at WS
1780685378.602304 yylex_token: -X
1780685378.602306 yylex_token: end at WS
1780685378.602308 yylex_token: cursor-left
1780685378.602309 cmd_parse_build_commands 0:0: bind
1780685378.602311 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602312 cmd_parse_build_commands 0:2: h
1780685378.602314 cmd_parse_build_commands 0:3 0:0: send
1780685378.602315 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602317 cmd_parse_build_commands 0:3 0:2: cursor-left
1780685378.602319 cmd_parse_build_commands 0:0: send
1780685378.602320 cmd_parse_build_commands 0:1: -X
1780685378.602321 cmd_parse_build_commands 0:2: cursor-left
1780685378.602324 args_parse_flags: next -X
1780685378.602325 args_parse_flags: -X
1780685378.602326 args_parse_flags: next cursor-left
1780685378.602328 args_parse: flags end at 2 of 3
1780685378.602329 args_parse: 2 = cursor-left (type STRING)
1780685378.602332 cmd_parse_build_commands: send-keys -X cursor-left
1780685378.602333 args_parse_flags: next -Tcopy-mode-vi
1780685378.602335 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602336 args_parse_flags: next h
1780685378.602338 args_parse: flags end at 2 of 4
1780685378.602339 args_parse: 2 = h (type STRING)
1780685378.602341 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1780685378.602345 cmd_parse_build_commands: bind-key -T copy-mode-vi h { send-keys -X cursor-left }
1780685378.602347 cmdq_get_command: [bind-key/0xb830ce900] group 2484
1780685378.602348 cmdq_append <global>: [bind-key/0xb830ce900]
1780685378.602350 yylex_token: end at WS
1780685378.602351 yylex_token: bind
1780685378.602353 yylex_token: end at WS
1780685378.602354 yylex_token: -Tcopy-mode-vi
1780685378.602356 yylex_token: end at WS
1780685378.602357 yylex_token: j
1780685378.602359 yylex_token: end at WS
1780685378.602360 yylex_token: send
1780685378.602361 yylex_token: end at WS
1780685378.602363 yylex_token: -X
1780685378.602365 yylex_token: end at WS
1780685378.602366 yylex_token: cursor-down
1780685378.602368 cmd_parse_build_commands 0:0: bind
1780685378.602369 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602371 cmd_parse_build_commands 0:2: j
1780685378.602372 cmd_parse_build_commands 0:3 0:0: send
1780685378.602374 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602375 cmd_parse_build_commands 0:3 0:2: cursor-down
1780685378.602377 cmd_parse_build_commands 0:0: send
1780685378.602378 cmd_parse_build_commands 0:1: -X
1780685378.602380 cmd_parse_build_commands 0:2: cursor-down
1780685378.602382 args_parse_flags: next -X
1780685378.602383 args_parse_flags: -X
1780685378.602385 args_parse_flags: next cursor-down
1780685378.602386 args_parse: flags end at 2 of 3
1780685378.602388 args_parse: 2 = cursor-down (type STRING)
1780685378.602390 cmd_parse_build_commands: send-keys -X cursor-down
1780685378.602392 args_parse_flags: next -Tcopy-mode-vi
1780685378.602395 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602397 args_parse_flags: next j
1780685378.602398 args_parse: flags end at 2 of 4
1780685378.602400 args_parse: 2 = j (type STRING)
1780685378.602402 args_parse: 3 = send-keys -X cursor-down (type COMMANDS)
1780685378.602405 cmd_parse_build_commands: bind-key -T copy-mode-vi j { send-keys -X cursor-down }
1780685378.602407 cmdq_get_command: [bind-key/0xb830cea00] group 2492
1780685378.602409 cmdq_append <global>: [bind-key/0xb830cea00]
1780685378.602410 yylex_token: end at WS
1780685378.602412 yylex_token: bind
1780685378.602414 yylex_token: end at WS
1780685378.602415 yylex_token: -Tcopy-mode-vi
1780685378.602416 yylex_token: end at WS
1780685378.602418 yylex_token: k
1780685378.602419 yylex_token: end at WS
1780685378.602421 yylex_token: send
1780685378.602422 yylex_token: end at WS
1780685378.602424 yylex_token: -X
1780685378.602425 yylex_token: end at WS
1780685378.602427 yylex_token: cursor-up
1780685378.602429 cmd_parse_build_commands 0:0: bind
1780685378.602430 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602431 cmd_parse_build_commands 0:2: k
1780685378.602433 cmd_parse_build_commands 0:3 0:0: send
1780685378.602434 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602436 cmd_parse_build_commands 0:3 0:2: cursor-up
1780685378.602438 cmd_parse_build_commands 0:0: send
1780685378.602439 cmd_parse_build_commands 0:1: -X
1780685378.602441 cmd_parse_build_commands 0:2: cursor-up
1780685378.602443 args_parse_flags: next -X
1780685378.602444 args_parse_flags: -X
1780685378.602446 args_parse_flags: next cursor-up
1780685378.602447 args_parse: flags end at 2 of 3
1780685378.602449 args_parse: 2 = cursor-up (type STRING)
1780685378.602451 cmd_parse_build_commands: send-keys -X cursor-up
1780685378.602452 args_parse_flags: next -Tcopy-mode-vi
1780685378.602454 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602455 args_parse_flags: next k
1780685378.602457 args_parse: flags end at 2 of 4
1780685378.602458 args_parse: 2 = k (type STRING)
1780685378.602460 args_parse: 3 = send-keys -X cursor-up (type COMMANDS)
1780685378.602464 cmd_parse_build_commands: bind-key -T copy-mode-vi k { send-keys -X cursor-up }
1780685378.602466 cmdq_get_command: [bind-key/0xb830ceb00] group 2500
1780685378.602467 cmdq_append <global>: [bind-key/0xb830ceb00]
1780685378.602469 yylex_token: end at WS
1780685378.602470 yylex_token: bind
1780685378.602472 yylex_token: end at WS
1780685378.602474 yylex_token: -Tcopy-mode-vi
1780685378.602475 yylex_token: end at WS
1780685378.602477 yylex_token: z
1780685378.602478 yylex_token: end at WS
1780685378.602480 yylex_token: send
1780685378.602481 yylex_token: end at WS
1780685378.602482 yylex_token: -X
1780685378.602484 yylex_token: end at WS
1780685378.602486 yylex_token: scroll-middle
1780685378.602487 cmd_parse_build_commands 0:0: bind
1780685378.602489 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602490 cmd_parse_build_commands 0:2: z
1780685378.602491 cmd_parse_build_commands 0:3 0:0: send
1780685378.602493 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602494 cmd_parse_build_commands 0:3 0:2: scroll-middle
1780685378.602495 cmd_parse_build_commands 0:0: send
1780685378.602497 cmd_parse_build_commands 0:1: -X
1780685378.602498 cmd_parse_build_commands 0:2: scroll-middle
1780685378.602500 args_parse_flags: next -X
1780685378.602501 args_parse_flags: -X
1780685378.602503 args_parse_flags: next scroll-middle
1780685378.602504 args_parse: flags end at 2 of 3
1780685378.602505 args_parse: 2 = scroll-middle (type STRING)
1780685378.602507 cmd_parse_build_commands: send-keys -X scroll-middle
1780685378.602509 args_parse_flags: next -Tcopy-mode-vi
1780685378.602510 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602511 args_parse_flags: next z
1780685378.602513 args_parse: flags end at 2 of 4
1780685378.602514 args_parse: 2 = z (type STRING)
1780685378.602516 args_parse: 3 = send-keys -X scroll-middle (type COMMANDS)
1780685378.602519 cmd_parse_build_commands: bind-key -T copy-mode-vi z { send-keys -X scroll-middle }
1780685378.602522 cmdq_get_command: [bind-key/0xb830cec00] group 2508
1780685378.602524 cmdq_append <global>: [bind-key/0xb830cec00]
1780685378.602525 yylex_token: end at WS
1780685378.602526 yylex_token: bind
1780685378.602528 yylex_token: end at WS
1780685378.602529 yylex_token: -Tcopy-mode-vi
1780685378.602531 yylex_token: end at WS
1780685378.602532 yylex_token: l
1780685378.602533 yylex_token: end at WS
1780685378.602534 yylex_token: send
1780685378.602536 yylex_token: end at WS
1780685378.602537 yylex_token: -X
1780685378.602539 yylex_token: end at WS
1780685378.602540 yylex_token: cursor-right
1780685378.602542 cmd_parse_build_commands 0:0: bind
1780685378.602543 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602544 cmd_parse_build_commands 0:2: l
1780685378.602546 cmd_parse_build_commands 0:3 0:0: send
1780685378.602547 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602548 cmd_parse_build_commands 0:3 0:2: cursor-right
1780685378.602550 cmd_parse_build_commands 0:0: send
1780685378.602552 cmd_parse_build_commands 0:1: -X
1780685378.602553 cmd_parse_build_commands 0:2: cursor-right
1780685378.602555 args_parse_flags: next -X
1780685378.602557 args_parse_flags: -X
1780685378.602558 args_parse_flags: next cursor-right
1780685378.602560 args_parse: flags end at 2 of 3
1780685378.602561 args_parse: 2 = cursor-right (type STRING)
1780685378.602563 cmd_parse_build_commands: send-keys -X cursor-right
1780685378.602565 args_parse_flags: next -Tcopy-mode-vi
1780685378.602566 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602568 args_parse_flags: next l
1780685378.602569 args_parse: flags end at 2 of 4
1780685378.602571 args_parse: 2 = l (type STRING)
1780685378.602573 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1780685378.602576 cmd_parse_build_commands: bind-key -T copy-mode-vi l { send-keys -X cursor-right }
1780685378.602578 cmdq_get_command: [bind-key/0xb830ced00] group 2516
1780685378.602580 cmdq_append <global>: [bind-key/0xb830ced00]
1780685378.602581 yylex_token: end at WS
1780685378.602583 yylex_token: bind
1780685378.602585 yylex_token: end at WS
1780685378.602586 yylex_token: -Tcopy-mode-vi
1780685378.602588 yylex_token: end at WS
1780685378.602589 yylex_token: n
1780685378.602590 yylex_token: end at WS
1780685378.602592 yylex_token: send
1780685378.602593 yylex_token: end at WS
1780685378.602595 yylex_token: -X
1780685378.602596 yylex_token: end at WS
1780685378.602598 yylex_token: search-again
1780685378.602600 cmd_parse_build_commands 0:0: bind
1780685378.602601 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602603 cmd_parse_build_commands 0:2: n
1780685378.602604 cmd_parse_build_commands 0:3 0:0: send
1780685378.602606 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602607 cmd_parse_build_commands 0:3 0:2: search-again
1780685378.602609 cmd_parse_build_commands 0:0: send
1780685378.602610 cmd_parse_build_commands 0:1: -X
1780685378.602612 cmd_parse_build_commands 0:2: search-again
1780685378.602614 args_parse_flags: next -X
1780685378.602615 args_parse_flags: -X
1780685378.602617 args_parse_flags: next search-again
1780685378.602618 args_parse: flags end at 2 of 3
1780685378.602620 args_parse: 2 = search-again (type STRING)
1780685378.602622 cmd_parse_build_commands: send-keys -X search-again
1780685378.602623 args_parse_flags: next -Tcopy-mode-vi
1780685378.602625 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602626 args_parse_flags: next n
1780685378.602628 args_parse: flags end at 2 of 4
1780685378.602629 args_parse: 2 = n (type STRING)
1780685378.602631 args_parse: 3 = send-keys -X search-again (type COMMANDS)
1780685378.602635 cmd_parse_build_commands: bind-key -T copy-mode-vi n { send-keys -X search-again }
1780685378.602637 cmdq_get_command: [bind-key/0xb830cee00] group 2524
1780685378.602638 cmdq_append <global>: [bind-key/0xb830cee00]
1780685378.602640 yylex_token: end at WS
1780685378.602642 yylex_token: bind
1780685378.602643 yylex_token: end at WS
1780685378.602645 yylex_token: -Tcopy-mode-vi
1780685378.602646 yylex_token: end at WS
1780685378.602649 yylex_token: o
1780685378.602651 yylex_token: end at WS
1780685378.602652 yylex_token: send
1780685378.602654 yylex_token: end at WS
1780685378.602655 yylex_token: -X
1780685378.602657 yylex_token: end at WS
1780685378.602658 yylex_token: other-end
1780685378.602660 cmd_parse_build_commands 0:0: bind
1780685378.602661 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602663 cmd_parse_build_commands 0:2: o
1780685378.602664 cmd_parse_build_commands 0:3 0:0: send
1780685378.602666 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602667 cmd_parse_build_commands 0:3 0:2: other-end
1780685378.602669 cmd_parse_build_commands 0:0: send
1780685378.602670 cmd_parse_build_commands 0:1: -X
1780685378.602672 cmd_parse_build_commands 0:2: other-end
1780685378.602674 args_parse_flags: next -X
1780685378.602675 args_parse_flags: -X
1780685378.602677 args_parse_flags: next other-end
1780685378.602678 args_parse: flags end at 2 of 3
1780685378.602680 args_parse: 2 = other-end (type STRING)
1780685378.602682 cmd_parse_build_commands: send-keys -X other-end
1780685378.602684 args_parse_flags: next -Tcopy-mode-vi
1780685378.602685 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602686 args_parse_flags: next o
1780685378.602688 args_parse: flags end at 2 of 4
1780685378.602689 args_parse: 2 = o (type STRING)
1780685378.602692 args_parse: 3 = send-keys -X other-end (type COMMANDS)
1780685378.602695 cmd_parse_build_commands: bind-key -T copy-mode-vi o { send-keys -X other-end }
1780685378.602697 cmdq_get_command: [bind-key/0xb830cef00] group 2532
1780685378.602699 cmdq_append <global>: [bind-key/0xb830cef00]
1780685378.602700 yylex_token: end at WS
1780685378.602702 yylex_token: bind
1780685378.602704 yylex_token: end at WS
1780685378.602705 yylex_token: -Tcopy-mode-vi
1780685378.602706 yylex_token: end at WS
1780685378.602708 yylex_token: q
1780685378.602709 yylex_token: end at WS
1780685378.602711 yylex_token: send
1780685378.602712 yylex_token: end at WS
1780685378.602714 yylex_token: -X
1780685378.602715 yylex_token: end at WS
1780685378.602717 yylex_token: cancel
1780685378.602718 cmd_parse_build_commands 0:0: bind
1780685378.602720 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602721 cmd_parse_build_commands 0:2: q
1780685378.602723 cmd_parse_build_commands 0:3 0:0: send
1780685378.602724 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602726 cmd_parse_build_commands 0:3 0:2: cancel
1780685378.602728 cmd_parse_build_commands 0:0: send
1780685378.602729 cmd_parse_build_commands 0:1: -X
1780685378.602730 cmd_parse_build_commands 0:2: cancel
1780685378.602733 args_parse_flags: next -X
1780685378.602734 args_parse_flags: -X
1780685378.602735 args_parse_flags: next cancel
1780685378.602737 args_parse: flags end at 2 of 3
1780685378.602738 args_parse: 2 = cancel (type STRING)
1780685378.602741 cmd_parse_build_commands: send-keys -X cancel
1780685378.602742 args_parse_flags: next -Tcopy-mode-vi
1780685378.602744 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602745 args_parse_flags: next q
1780685378.602747 args_parse: flags end at 2 of 4
1780685378.602748 args_parse: 2 = q (type STRING)
1780685378.602750 args_parse: 3 = send-keys -X cancel (type COMMANDS)
1780685378.602754 cmd_parse_build_commands: bind-key -T copy-mode-vi q { send-keys -X cancel }
1780685378.602756 cmdq_get_command: [bind-key/0xb830cf000] group 2540
1780685378.602757 cmdq_append <global>: [bind-key/0xb830cf000]
1780685378.602759 yylex_token: end at WS
1780685378.602760 yylex_token: bind
1780685378.602762 yylex_token: end at WS
1780685378.602763 yylex_token: -Tcopy-mode-vi
1780685378.602765 yylex_token: end at WS
1780685378.602766 yylex_token: r
1780685378.602768 yylex_token: end at WS
1780685378.602769 yylex_token: send
1780685378.602771 yylex_token: end at WS
1780685378.602772 yylex_token: -X
1780685378.602774 yylex_token: end at WS
1780685378.602776 yylex_token: refresh-from-pane
1780685378.602777 cmd_parse_build_commands 0:0: bind
1780685378.602779 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602780 cmd_parse_build_commands 0:2: r
1780685378.602783 cmd_parse_build_commands 0:3 0:0: send
1780685378.602785 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602786 cmd_parse_build_commands 0:3 0:2: refresh-from-pane
1780685378.602788 cmd_parse_build_commands 0:0: send
1780685378.602789 cmd_parse_build_commands 0:1: -X
1780685378.602791 cmd_parse_build_commands 0:2: refresh-from-pane
1780685378.602793 args_parse_flags: next -X
1780685378.602794 args_parse_flags: -X
1780685378.602796 args_parse_flags: next refresh-from-pane
1780685378.602797 args_parse: flags end at 2 of 3
1780685378.602799 args_parse: 2 = refresh-from-pane (type STRING)
1780685378.602801 cmd_parse_build_commands: send-keys -X refresh-from-pane
1780685378.602803 args_parse_flags: next -Tcopy-mode-vi
1780685378.602804 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602806 args_parse_flags: next r
1780685378.602807 args_parse: flags end at 2 of 4
1780685378.602809 args_parse: 2 = r (type STRING)
1780685378.602811 args_parse: 3 = send-keys -X refresh-from-pane (type COMMANDS)
1780685378.602815 cmd_parse_build_commands: bind-key -T copy-mode-vi r { send-keys -X refresh-from-pane }
1780685378.602817 cmdq_get_command: [bind-key/0xb830cf100] group 2548
1780685378.602818 cmdq_append <global>: [bind-key/0xb830cf100]
1780685378.602820 yylex_token: end at WS
1780685378.602821 yylex_token: bind
1780685378.602823 yylex_token: end at WS
1780685378.602824 yylex_token: -Tcopy-mode-vi
1780685378.602826 yylex_token: end at WS
1780685378.602827 yylex_token: t
1780685378.602829 yylex_token: end at WS
1780685378.602830 yylex_token: command-prompt
1780685378.602832 yylex_token: end at WS
1780685378.602834 yylex_token: -1p(jump to forward)
1780685378.602835 yylex_token: end at WS
1780685378.602837 yylex_token: send
1780685378.602838 yylex_token: end at WS
1780685378.602840 yylex_token: -X
1780685378.602842 yylex_token: end at WS
1780685378.602843 yylex_token: jump-to-forward
1780685378.602844 yylex_token: end at WS
1780685378.602846 yylex_token: --
1780685378.602847 yylex_token: end at WS
1780685378.602849 yylex_token: %%
1780685378.602851 cmd_parse_build_commands 0:0: bind
1780685378.602852 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602853 cmd_parse_build_commands 0:2: t
1780685378.602855 cmd_parse_build_commands 0:3 0:0: command-prompt
1780685378.602857 cmd_parse_build_commands 0:3 0:1: -1p(jump to forward)
1780685378.602858 cmd_parse_build_commands 0:3 0:2 0:0: send
1780685378.602860 cmd_parse_build_commands 0:3 0:2 0:1: -X
1780685378.602861 cmd_parse_build_commands 0:3 0:2 0:2: jump-to-forward
1780685378.602863 cmd_parse_build_commands 0:3 0:2 0:3: --
1780685378.602864 cmd_parse_build_commands 0:3 0:2 0:4: %%
1780685378.602866 cmd_parse_build_commands 0:0: command-prompt
1780685378.602867 cmd_parse_build_commands 0:1: -1p(jump to forward)
1780685378.602869 cmd_parse_build_commands 0:2 0:0: send
1780685378.602870 cmd_parse_build_commands 0:2 0:1: -X
1780685378.602872 cmd_parse_build_commands 0:2 0:2: jump-to-forward
1780685378.602873 cmd_parse_build_commands 0:2 0:3: --
1780685378.602875 cmd_parse_build_commands 0:2 0:4: %%
1780685378.602877 cmd_parse_build_commands 0:0: send
1780685378.602878 cmd_parse_build_commands 0:1: -X
1780685378.602879 cmd_parse_build_commands 0:2: jump-to-forward
1780685378.602881 cmd_parse_build_commands 0:3: --
1780685378.602882 cmd_parse_build_commands 0:4: %%
1780685378.602885 args_parse_flags: next -X
1780685378.602886 args_parse_flags: -X
1780685378.602888 args_parse_flags: next jump-to-forward
1780685378.602889 args_parse: flags end at 2 of 5
1780685378.602890 args_parse: 2 = jump-to-forward (type STRING)
1780685378.602892 args_parse: 3 = -- (type STRING)
1780685378.602894 args_parse: 4 = %% (type STRING)
1780685378.602897 cmd_parse_build_commands: send-keys -X jump-to-forward -- "%%"
1780685378.602898 args_parse_flags: next -1p(jump to forward)
1780685378.602900 args_parse_flags: -1
1780685378.602901 args_parse_flag_argument: -p = (jump to forward)
1780685378.602903 args_parse: flags end at 2 of 3
1780685378.602906 args_parse: 2 = send-keys -X jump-to-forward -- "%%" (type COMMANDS)
1780685378.602913 cmd_parse_build_commands: command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" }
1780685378.602914 args_parse_flags: next -Tcopy-mode-vi
1780685378.602916 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602917 args_parse_flags: next t
1780685378.602919 args_parse: flags end at 2 of 4
1780685378.602920 args_parse: 2 = t (type STRING)
1780685378.602924 args_parse: 3 = command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" } (type COMMANDS)
1780685378.602930 cmd_parse_build_commands: bind-key -T copy-mode-vi t { command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" } }
1780685378.602932 cmdq_get_command: [bind-key/0xb830cf200] group 2556
1780685378.602933 cmdq_append <global>: [bind-key/0xb830cf200]
1780685378.602935 yylex_token: end at WS
1780685378.602936 yylex_token: bind
1780685378.602938 yylex_token: end at WS
1780685378.602940 yylex_token: -Tcopy-mode-vi
1780685378.602941 yylex_token: end at WS
1780685378.602943 yylex_token: v
1780685378.602944 yylex_token: end at WS
1780685378.602946 yylex_token: send
1780685378.602947 yylex_token: end at WS
1780685378.602948 yylex_token: -X
1780685378.602950 yylex_token: end at WS
1780685378.602952 yylex_token: rectangle-toggle
1780685378.602954 cmd_parse_build_commands 0:0: bind
1780685378.602955 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.602956 cmd_parse_build_commands 0:2: v
1780685378.602958 cmd_parse_build_commands 0:3 0:0: send
1780685378.602959 cmd_parse_build_commands 0:3 0:1: -X
1780685378.602961 cmd_parse_build_commands 0:3 0:2: rectangle-toggle
1780685378.602963 cmd_parse_build_commands 0:0: send
1780685378.602964 cmd_parse_build_commands 0:1: -X
1780685378.602966 cmd_parse_build_commands 0:2: rectangle-toggle
1780685378.602968 args_parse_flags: next -X
1780685378.602969 args_parse_flags: -X
1780685378.602971 args_parse_flags: next rectangle-toggle
1780685378.602972 args_parse: flags end at 2 of 3
1780685378.602974 args_parse: 2 = rectangle-toggle (type STRING)
1780685378.602976 cmd_parse_build_commands: send-keys -X rectangle-toggle
1780685378.602978 args_parse_flags: next -Tcopy-mode-vi
1780685378.602979 args_parse_flag_argument: -T = copy-mode-vi
1780685378.602981 args_parse_flags: next v
1780685378.602982 args_parse: flags end at 2 of 4
1780685378.602984 args_parse: 2 = v (type STRING)
1780685378.602986 args_parse: 3 = send-keys -X rectangle-toggle (type COMMANDS)
1780685378.602989 cmd_parse_build_commands: bind-key -T copy-mode-vi v { send-keys -X rectangle-toggle }
1780685378.602991 cmdq_get_command: [bind-key/0xb830cf300] group 2568
1780685378.602992 cmdq_append <global>: [bind-key/0xb830cf300]
1780685378.602994 yylex_token: end at WS
1780685378.602995 yylex_token: bind
1780685378.602997 yylex_token: end at WS
1780685378.602998 yylex_token: -Tcopy-mode-vi
1780685378.602999 yylex_token: end at WS
1780685378.603001 yylex_token: w
1780685378.603002 yylex_token: end at WS
1780685378.603003 yylex_token: send
1780685378.603005 yylex_token: end at WS
1780685378.603006 yylex_token: -X
1780685378.603008 yylex_token: end at WS
1780685378.603009 yylex_token: next-word
1780685378.603011 cmd_parse_build_commands 0:0: bind
1780685378.603012 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603014 cmd_parse_build_commands 0:2: w
1780685378.603015 cmd_parse_build_commands 0:3 0:0: send
1780685378.603017 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603018 cmd_parse_build_commands 0:3 0:2: next-word
1780685378.603020 cmd_parse_build_commands 0:0: send
1780685378.603021 cmd_parse_build_commands 0:1: -X
