1780684924.430684 server started (58951): version 3.6b, socket /private/tmp/tmux-501/runie-test, protocol 8
1780684924.430710 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780684924.430716 using libevent 2.1.12-stable select
1780684924.430725 using utf8proc 2.11.3
1780684924.430731 using ncurses 6.6 20251230
1780684924.459959 cmd_find_best_session: 0 sessions to try
1780684924.459960 cmdq_next <global>: [bind-key/0xb8b415e00] (0), flags 0
1780684924.459963 cmdq_fire_command <global>: (950) bind-key -n MouseDown1Status { switch-client -t = }
1780684924.459965 cmd_find_best_session: 0 sessions to try
1780684924.459966 cmd_find_current_client: no target, return 0x0
1780684924.459968 cmd_find_best_session: 0 sessions to try
1780684924.459969 cmd_find_current_client: no target, return 0x0
1780684924.459971 cmd_find_best_session: 0 sessions to try
1780684924.459972 cmd_find_best_session: 0 sessions to try
1780684924.459974 key_bindings_add: 0x10e012 MouseDown1Status = switch-client -t =
1780684924.459976 cmd_find_best_session: 0 sessions to try
1780684924.459977 cmdq_next <global>: [bind-key/0xb8b415f00] (0), flags 0
1780684924.459980 cmdq_fire_command <global>: (958) bind-key -n WheelDownStatus { next-window }
1780684924.459981 cmd_find_best_session: 0 sessions to try
1780684924.459983 cmd_find_current_client: no target, return 0x0
1780684924.459984 cmd_find_best_session: 0 sessions to try
1780684924.459986 cmd_find_current_client: no target, return 0x0
1780684924.459988 cmd_find_best_session: 0 sessions to try
1780684924.459990 cmd_find_best_session: 0 sessions to try
1780684924.459993 key_bindings_add: 0x10e15f WheelDownStatus = next-window
1780684924.459994 cmd_find_best_session: 0 sessions to try
1780684924.459996 cmdq_next <global>: [bind-key/0xb8b416000] (0), flags 0
1780684924.459999 cmdq_fire_command <global>: (966) bind-key -n WheelUpStatus { previous-window }
1780684924.460000 cmd_find_best_session: 0 sessions to try
1780684924.460001 cmd_find_current_client: no target, return 0x0
1780684924.460003 cmd_find_best_session: 0 sessions to try
1780684924.460004 cmd_find_current_client: no target, return 0x0
1780684924.460006 cmd_find_best_session: 0 sessions to try
1780684924.460007 cmd_find_best_session: 0 sessions to try
1780684924.460010 key_bindings_add: 0x10e156 WheelUpStatus = previous-window
1780684924.460011 cmd_find_best_session: 0 sessions to try
1780684924.460013 cmdq_next <global>: [bind-key/0xb8b416100] (0), flags 0
1780684924.460026 cmdq_fire_command <global>: (974) bind-key -n MouseDown3StatusLeft { display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window } }
1780684924.460027 cmd_find_best_session: 0 sessions to try
1780684924.460029 cmd_find_current_client: no target, return 0x0
1780684924.460030 cmd_find_best_session: 0 sessions to try
1780684924.460032 cmd_find_current_client: no target, return 0x0
1780684924.460033 cmd_find_best_session: 0 sessions to try
1780684924.460035 cmd_find_best_session: 0 sessions to try
1780684924.460046 key_bindings_add: 0x10e025 MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1780684924.460048 cmd_find_best_session: 0 sessions to try
1780684924.460049 cmdq_next <global>: [bind-key/0xb8b416200] (0), flags 0
1780684924.460062 cmdq_fire_command <global>: (1010) bind-key -n M-MouseDown3StatusLeft { display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window } }
1780684924.460064 cmd_find_best_session: 0 sessions to try
1780684924.460065 cmd_find_current_client: no target, return 0x0
1780684924.460067 cmd_find_best_session: 0 sessions to try
1780684924.460068 cmd_find_current_client: no target, return 0x0
1780684924.460069 cmd_find_best_session: 0 sessions to try
1780684924.460071 cmd_find_best_session: 0 sessions to try
1780684924.460082 key_bindings_add: 0x10000010e025 M-MouseDown3StatusLeft = display-menu -T "#[align=centre]#{session_name}" -t = -x M -y W Next n { switch-client -n } Previous p { switch-client -p } '' Renumber N { move-window -r } Rename n { command-prompt -I "#S" { rename-session "%%" } } '' "New Session" s { new-session } "New Window" w { new-window }
1780684924.460083 cmd_find_best_session: 0 sessions to try
1780684924.460085 cmdq_next <global>: [bind-key/0xb8b416300] (0), flags 0
1780684924.460102 cmdq_fire_command <global>: (1046) bind-key -n MouseDown3Status { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1780684924.460105 cmd_find_best_session: 0 sessions to try
1780684924.460107 cmd_find_current_client: no target, return 0x0
1780684924.460108 cmd_find_best_session: 0 sessions to try
1780684924.460110 cmd_find_current_client: no target, return 0x0
1780684924.460111 cmd_find_best_session: 0 sessions to try
1780684924.460112 cmd_find_best_session: 0 sessions to try
1780684924.460129 key_bindings_add: 0x10e024 MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1780684924.460130 cmd_find_best_session: 0 sessions to try
1780684924.460132 cmdq_next <global>: [bind-key/0xb8b416400] (0), flags 0
1780684924.460148 cmdq_fire_command <global>: (1094) bind-key -n M-MouseDown3Status { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1780684924.460150 cmd_find_best_session: 0 sessions to try
1780684924.460151 cmd_find_current_client: no target, return 0x0
1780684924.460153 cmd_find_best_session: 0 sessions to try
1780684924.460154 cmd_find_current_client: no target, return 0x0
1780684924.460156 cmd_find_best_session: 0 sessions to try
1780684924.460157 cmd_find_best_session: 0 sessions to try
1780684924.460173 key_bindings_add: 0x10000010e024 M-MouseDown3Status = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1780684924.460175 cmd_find_best_session: 0 sessions to try
1780684924.460177 cmdq_next <global>: [bind-key/0xb8b416500] (0), flags 0
1780684924.460217 cmdq_fire_command <global>: (1142) bind-key -n MouseDown3Pane { if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } } }
1780684924.460221 cmd_find_best_session: 0 sessions to try
1780684924.460223 cmd_find_current_client: no target, return 0x0
1780684924.460224 cmd_find_best_session: 0 sessions to try
1780684924.460226 cmd_find_current_client: no target, return 0x0
1780684924.460227 cmd_find_best_session: 0 sessions to try
1780684924.460228 cmd_find_best_session: 0 sessions to try
1780684924.460266 key_bindings_add: 0x10e023 MouseDown3Pane = if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1780684924.460268 cmd_find_best_session: 0 sessions to try
1780684924.460270 cmdq_next <global>: [bind-key/0xb8b416600] (0), flags 0
1780684924.460305 cmdq_fire_command <global>: (1233) bind-key -n M-MouseDown3Pane { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1780684924.460308 cmd_find_best_session: 0 sessions to try
1780684924.460309 cmd_find_current_client: no target, return 0x0
1780684924.460311 cmd_find_best_session: 0 sessions to try
1780684924.460312 cmd_find_current_client: no target, return 0x0
1780684924.460314 cmd_find_best_session: 0 sessions to try
1780684924.460315 cmd_find_best_session: 0 sessions to try
1780684924.460349 key_bindings_add: 0x10000010e023 M-MouseDown3Pane = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1780684924.460351 cmd_find_best_session: 0 sessions to try
1780684924.460352 cmdq_next <global>: [bind-key/0xb8b416700] (0), flags 0
1780684924.460355 cmdq_fire_command <global>: (1315) bind-key -n MouseDown1ScrollbarUp { copy-mode -u }
1780684924.460357 cmd_find_best_session: 0 sessions to try
1780684924.460358 cmd_find_current_client: no target, return 0x0
1780684924.460360 cmd_find_best_session: 0 sessions to try
1780684924.460361 cmd_find_current_client: no target, return 0x0
1780684924.460362 cmd_find_best_session: 0 sessions to try
1780684924.460364 cmd_find_best_session: 0 sessions to try
1780684924.460366 key_bindings_add: 0x10e016 MouseDown1ScrollbarUp = copy-mode -u
1780684924.460368 cmd_find_best_session: 0 sessions to try
1780684924.460369 cmdq_next <global>: [bind-key/0xb8b416800] (0), flags 0
1780684924.460372 cmdq_fire_command <global>: (1323) bind-key -n MouseDown1ScrollbarDown { copy-mode -d }
1780684924.460374 cmd_find_best_session: 0 sessions to try
1780684924.460375 cmd_find_current_client: no target, return 0x0
1780684924.460376 cmd_find_best_session: 0 sessions to try
1780684924.460378 cmd_find_current_client: no target, return 0x0
1780684924.460379 cmd_find_best_session: 0 sessions to try
1780684924.460381 cmd_find_best_session: 0 sessions to try
1780684924.460383 key_bindings_add: 0x10e018 MouseDown1ScrollbarDown = copy-mode -d
1780684924.460384 cmd_find_best_session: 0 sessions to try
1780684924.460386 cmdq_next <global>: [bind-key/0xb8b416900] (0), flags 0
1780684924.460389 cmdq_fire_command <global>: (1331) bind-key -n MouseDrag1ScrollbarSlider { copy-mode -S }
1780684924.460390 cmd_find_best_session: 0 sessions to try
1780684924.460392 cmd_find_current_client: no target, return 0x0
1780684924.460393 cmd_find_best_session: 0 sessions to try
1780684924.460395 cmd_find_current_client: no target, return 0x0
1780684924.460396 cmd_find_best_session: 0 sessions to try
1780684924.460397 cmd_find_best_session: 0 sessions to try
1780684924.460401 key_bindings_add: 0x10e0b9 MouseDrag1ScrollbarSlider = copy-mode -S
1780684924.460402 cmd_find_best_session: 0 sessions to try
1780684924.460404 cmdq_next <global>: [bind-key/0xb8b416a00] (0), flags 0
1780684924.460409 cmdq_fire_command <global>: (1339) bind-key -T copy-mode C-Space { send-keys -X begin-selection }
1780684924.460410 cmd_find_best_session: 0 sessions to try
1780684924.460412 cmd_find_current_client: no target, return 0x0
1780684924.460413 cmd_find_best_session: 0 sessions to try
1780684924.460415 cmd_find_current_client: no target, return 0x0
1780684924.460416 cmd_find_best_session: 0 sessions to try
1780684924.460417 cmd_find_best_session: 0 sessions to try
1780684924.460420 key_bindings_add: 0x200000000020 C-Space = send-keys -X begin-selection
1780684924.460421 cmd_find_best_session: 0 sessions to try
1780684924.460423 cmdq_next <global>: [bind-key/0xb8b416b00] (0), flags 0
1780684924.460426 cmdq_fire_command <global>: (1347) bind-key -T copy-mode C-a { send-keys -X start-of-line }
1780684924.460428 cmd_find_best_session: 0 sessions to try
1780684924.460429 cmd_find_current_client: no target, return 0x0
1780684924.460431 cmd_find_best_session: 0 sessions to try
1780684924.460432 cmd_find_current_client: no target, return 0x0
1780684924.460434 cmd_find_best_session: 0 sessions to try
1780684924.460435 cmd_find_best_session: 0 sessions to try
1780684924.460438 key_bindings_add: 0x200000000061 C-a = send-keys -X start-of-line
1780684924.460439 cmd_find_best_session: 0 sessions to try
1780684924.460441 cmdq_next <global>: [bind-key/0xb8b416c00] (0), flags 0
1780684924.460444 cmdq_fire_command <global>: (1355) bind-key -T copy-mode C-c { send-keys -X cancel }
1780684924.460445 cmd_find_best_session: 0 sessions to try
1780684924.460447 cmd_find_current_client: no target, return 0x0
1780684924.460448 cmd_find_best_session: 0 sessions to try
1780684924.460450 cmd_find_current_client: no target, return 0x0
1780684924.460451 cmd_find_best_session: 0 sessions to try
1780684924.460452 cmd_find_best_session: 0 sessions to try
1780684924.460455 key_bindings_add: 0x200000000063 C-c = send-keys -X cancel
1780684924.460456 cmd_find_best_session: 0 sessions to try
1780684924.460458 cmdq_next <global>: [bind-key/0xb8b416d00] (0), flags 0
1780684924.460461 cmdq_fire_command <global>: (1363) bind-key -T copy-mode C-e { send-keys -X end-of-line }
1780684924.460462 cmd_find_best_session: 0 sessions to try
1780684924.460464 cmd_find_current_client: no target, return 0x0
1780684924.460465 cmd_find_best_session: 0 sessions to try
1780684924.460467 cmd_find_current_client: no target, return 0x0
1780684924.460468 cmd_find_best_session: 0 sessions to try
1780684924.460469 cmd_find_best_session: 0 sessions to try
1780684924.460472 key_bindings_add: 0x200000000065 C-e = send-keys -X end-of-line
1780684924.460473 cmd_find_best_session: 0 sessions to try
1780684924.460475 cmdq_next <global>: [bind-key/0xb8b416e00] (0), flags 0
1780684924.460478 cmdq_fire_command <global>: (1371) bind-key -T copy-mode C-f { send-keys -X cursor-right }
1780684924.460480 cmd_find_best_session: 0 sessions to try
1780684924.460481 cmd_find_current_client: no target, return 0x0
1780684924.460482 cmd_find_best_session: 0 sessions to try
1780684924.460484 cmd_find_current_client: no target, return 0x0
1780684924.460485 cmd_find_best_session: 0 sessions to try
1780684924.460487 cmd_find_best_session: 0 sessions to try
1780684924.460489 key_bindings_add: 0x200000000066 C-f = send-keys -X cursor-right
1780684924.460490 cmd_find_best_session: 0 sessions to try
1780684924.460492 cmdq_next <global>: [bind-key/0xb8b416f00] (0), flags 0
1780684924.460495 cmdq_fire_command <global>: (1379) bind-key -T copy-mode C-b { send-keys -X cursor-left }
1780684924.460497 cmd_find_best_session: 0 sessions to try
1780684924.460498 cmd_find_current_client: no target, return 0x0
1780684924.460499 cmd_find_best_session: 0 sessions to try
1780684924.460501 cmd_find_current_client: no target, return 0x0
1780684924.460502 cmd_find_best_session: 0 sessions to try
1780684924.460504 cmd_find_best_session: 0 sessions to try
1780684924.460506 key_bindings_add: 0x200000000062 C-b = send-keys -X cursor-left
1780684924.460507 cmd_find_best_session: 0 sessions to try
1780684924.460511 cmdq_next <global>: [bind-key/0xb8b417000] (0), flags 0
1780684924.460514 cmdq_fire_command <global>: (1387) bind-key -T copy-mode C-g { send-keys -X clear-selection }
1780684924.460515 cmd_find_best_session: 0 sessions to try
1780684924.460517 cmd_find_current_client: no target, return 0x0
1780684924.460518 cmd_find_best_session: 0 sessions to try
1780684924.460519 cmd_find_current_client: no target, return 0x0
1780684924.460521 cmd_find_best_session: 0 sessions to try
1780684924.460522 cmd_find_best_session: 0 sessions to try
1780684924.460525 key_bindings_add: 0x200000000067 C-g = send-keys -X clear-selection
1780684924.460526 cmd_find_best_session: 0 sessions to try
1780684924.460528 cmdq_next <global>: [bind-key/0xb8b417100] (0), flags 0
1780684924.460531 cmdq_fire_command <global>: (1395) bind-key -T copy-mode C-k { send-keys -X copy-pipe-end-of-line-and-cancel }
1780684924.460533 cmd_find_best_session: 0 sessions to try
1780684924.460534 cmd_find_current_client: no target, return 0x0
1780684924.460536 cmd_find_best_session: 0 sessions to try
1780684924.460537 cmd_find_current_client: no target, return 0x0
1780684924.460538 cmd_find_best_session: 0 sessions to try
1780684924.460540 cmd_find_best_session: 0 sessions to try
1780684924.460545 key_bindings_add: 0x20000000006b C-k = send-keys -X copy-pipe-end-of-line-and-cancel
1780684924.460546 cmd_find_best_session: 0 sessions to try
1780684924.460548 cmdq_next <global>: [bind-key/0xb8b417200] (0), flags 0
1780684924.460551 cmdq_fire_command <global>: (1403) bind-key -T copy-mode C-l { send-keys -X cursor-centre-vertical }
1780684924.460553 cmd_find_best_session: 0 sessions to try
1780684924.460554 cmd_find_current_client: no target, return 0x0
1780684924.460556 cmd_find_best_session: 0 sessions to try
1780684924.460557 cmd_find_current_client: no target, return 0x0
1780684924.460558 cmd_find_best_session: 0 sessions to try
1780684924.460560 cmd_find_best_session: 0 sessions to try
1780684924.460563 key_bindings_add: 0x20000000006c C-l = send-keys -X cursor-centre-vertical
1780684924.460564 cmd_find_best_session: 0 sessions to try
1780684924.460566 cmdq_next <global>: [bind-key/0xb8b417300] (0), flags 0
1780684924.460569 cmdq_fire_command <global>: (1411) bind-key -T copy-mode M-l { send-keys -X cursor-centre-horizontal }
1780684924.460570 cmd_find_best_session: 0 sessions to try
1780684924.460572 cmd_find_current_client: no target, return 0x0
1780684924.460573 cmd_find_best_session: 0 sessions to try
1780684924.460575 cmd_find_current_client: no target, return 0x0
1780684924.460576 cmd_find_best_session: 0 sessions to try
1780684924.460577 cmd_find_best_session: 0 sessions to try
1780684924.460580 key_bindings_add: 0x10000000006c M-l = send-keys -X cursor-centre-horizontal
1780684924.460582 cmd_find_best_session: 0 sessions to try
1780684924.460583 cmdq_next <global>: [bind-key/0xb8b417400] (0), flags 0
1780684924.460586 cmdq_fire_command <global>: (1419) bind-key -T copy-mode C-n { send-keys -X cursor-down }
1780684924.460588 cmd_find_best_session: 0 sessions to try
1780684924.460589 cmd_find_current_client: no target, return 0x0
1780684924.460591 cmd_find_best_session: 0 sessions to try
1780684924.460592 cmd_find_current_client: no target, return 0x0
1780684924.460593 cmd_find_best_session: 0 sessions to try
1780684924.460595 cmd_find_best_session: 0 sessions to try
1780684924.460597 key_bindings_add: 0x20000000006e C-n = send-keys -X cursor-down
1780684924.460599 cmd_find_best_session: 0 sessions to try
1780684924.460600 cmdq_next <global>: [bind-key/0xb8b417500] (0), flags 0
1780684924.460603 cmdq_fire_command <global>: (1427) bind-key -T copy-mode C-p { send-keys -X cursor-up }
1780684924.460605 cmd_find_best_session: 0 sessions to try
1780684924.460606 cmd_find_current_client: no target, return 0x0
1780684924.460607 cmd_find_best_session: 0 sessions to try
1780684924.460609 cmd_find_current_client: no target, return 0x0
1780684924.460610 cmd_find_best_session: 0 sessions to try
1780684924.460612 cmd_find_best_session: 0 sessions to try
1780684924.460614 key_bindings_add: 0x200000000070 C-p = send-keys -X cursor-up
1780684924.460618 cmd_find_best_session: 0 sessions to try
1780684924.460620 cmdq_next <global>: [bind-key/0xb8b417600] (0), flags 0
1780684924.460626 cmdq_fire_command <global>: (1435) bind-key -T copy-mode C-r { command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" } }
1780684924.460628 cmd_find_best_session: 0 sessions to try
1780684924.460629 cmd_find_current_client: no target, return 0x0
1780684924.460631 cmd_find_best_session: 0 sessions to try
1780684924.460632 cmd_find_current_client: no target, return 0x0
1780684924.460633 cmd_find_best_session: 0 sessions to try
1780684924.460635 cmd_find_best_session: 0 sessions to try
1780684924.460640 key_bindings_add: 0x200000000072 C-r = command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" }
1780684924.460642 cmd_find_best_session: 0 sessions to try
1780684924.460644 cmdq_next <global>: [bind-key/0xb8b417700] (0), flags 0
1780684924.460650 cmdq_fire_command <global>: (1447) bind-key -T copy-mode C-s { command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" } }
1780684924.460651 cmd_find_best_session: 0 sessions to try
1780684924.460652 cmd_find_current_client: no target, return 0x0
1780684924.460654 cmd_find_best_session: 0 sessions to try
1780684924.460655 cmd_find_current_client: no target, return 0x0
1780684924.460657 cmd_find_best_session: 0 sessions to try
1780684924.460658 cmd_find_best_session: 0 sessions to try
1780684924.460663 key_bindings_add: 0x200000000073 C-s = command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" }
1780684924.460665 cmd_find_best_session: 0 sessions to try
1780684924.460666 cmdq_next <global>: [bind-key/0xb8b417800] (0), flags 0
1780684924.460669 cmdq_fire_command <global>: (1459) bind-key -T copy-mode C-v { send-keys -X page-down }
1780684924.460671 cmd_find_best_session: 0 sessions to try
1780684924.460672 cmd_find_current_client: no target, return 0x0
